parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12751225,,,,2,4,,6,2,,,1277,1277,,,,,6037,,2,,,,2,33895478,-117996905,6361,,,,,,0100,261,LMR1*,60375038.01,5465,3101,,96190,0,,,,1,,,1958,,,125653,324929,2016,199276,4268.88,,,6.0375E+13
11459288,,,,2,3,,6,2,,,1472,1472,,,,,6037,,2,,,,7,33969834,-118403539,7783,,,,,,0100,261,LAR1,60372770.01,12447,3101,7877,96026,0,,,,1,,,1951,,,97623,395804,2016,298181,4852.6,,,6.03728E+13
12935495,,,,3,3,,8,3,,,1664,1664,,,,,6037,,3,,,,2,34075495,-117876264,9142,,,,,,0100,261,CVR110,60374036,24245,3101,,96474,0,,,,1,,,1962,,,132879,204189,2016,71310,2709.37,,,6.0374E+13
11705838,,,,3,5,,5,3,,,1948,,,1948,,,6037,,3,,,,,34002431,-118285475,6007,,,,,,0200,246,LARD2,60372321.2,12447,3101,118208,96018,0,,,,2,,,1911,,,84652,158855,2016,74203,2109.61,,,6.03723E+13
14599000,,,,3,4,,,3,,,2458,2458,,,,,6059,,3,2,0,,,33705820,-117723703,,,,,,,1,266,,60590524.26,,1286,,96952,0,,,,,,,2012,,,397486,658826,2016,261340,10287.42,,,
14019257,,,,2,3,,,2,,,1790,1790,,,,,6059,,2,2,430,,,33686104,-117928081,6120,,,,,,122,261,,60590638.06,38032,1286,,96958,7,,,,,,,1961,3,,86782,771590,2016,684808,8750.58,,,6.05906E+13
12505185,,,,11,11,,6,11,,,3307,,,3307,,,6037,,11,,,,,33801400,-118184000,6579,,,,,,0400,248,LBR3T,60375732.01,46298,3101,275067,96240,0,,,,4,,,1991,,,394804,544918,2016,150114,6837.35,,,6.03757E+13
11489504,,,,3,2,,7,3,,,1409,1409,,,,,6037,,3,,,,2,33874100,-118379000,14999,,,,,,010C,266,RBR4*,60376205.22,33612,3101,,96124,0,,,,1,,,1980,,,219666,303131,2016,83465,3713.47,,,6.03762E+13
14401828,,,,1,2,,,1,,,845,,,,,845,6059,,1,,,,,33538095,-117775300,3914,,,,,,122,261,,60590626.05,52842,1286,,96969,4,,,,,,,1940,2,,208047,1144258,2016,936211,13114.04,,,6.05906E+13
13896758,,,,3,3,,,3,,,2711,2711,,,,,6059,,3,2,462,,,33495200,-117736417,7490,,,,,,122,261,,60590423.05,52842,1286,,96969,8,,,,,,,1974,2,,277692,1063237,2016,785545,12494.24,,,6.05904E+13
12101188,1,,,3,2,,8,3,,,1041,1041,,,,,6037,,3,,,,2,34130800,-118145000,31820,1,,,,1,010C,266,PSR3,60374640.01,47019,3101,275405,96294,0,,,,1,,,1984,,,203050,588845,2016,385795,6819.25,,,6.03746E+13
11554431,,,,2,3,,8,2,,,1645,1645,,,,,6037,,2,,,,7,34017975,-118431889,7605,,,,,,0100,261,LAR1,60372716,12447,3101,116415,96047,0,,,,1,,,1947,,,52370,115309,2016,62939,1520.49,,,6.03727E+13
11961126,,,,3,6,,5,3,,,2539,,,2539,,,6037,,3,,,,7,34120701,-118241870,12433,,,,,,0300,247,LARD2,60371863.01,12447,3101,273825,96046,0,,,,3,,,1927,,,116327,304295,2016,187968,3872.71,,,6.03719E+13
12580480,,,,2,2,,4,2,,,700,700,,,,,6037,,2,,,,7,33814700,-118267000,444086,,,,,,010E,266,CARM12U&D*,60375437.02,10723,3101,,96229,0,,,,1,,,1944,,,38000,190000,2016,152000,2594.09,,,6.03754E+13
12671943,,,,3,4,,6,3,,,1950,1950,,,,,6037,,3,,,,2,33832557,-118370842,6271,,,,,,0100,261,TORR-LO,60376507.03,54722,3101,416331,96161,0,,,,1,,,1955,,,168377,841901,2016,673524,9596.6,,,6.03765E+13
10932386,1,,,3,3,,9,3,,,2725,2725,,,,,6037,,3,,,,2,34144858,-118364552,13692,1,,,,1,0101,261,LAR1,60371436.03,12447,3101,47880,96447,0,,,,1,,,1941,,,323964,566308,2016,242344,6924.24,,,6.03714E+13
10763163,1,,,2,3,,7,2,,,1676,1676,,,,,6037,,2,,,,2,34212430,-118539259,7601,,,,,,0100,261,LARS,60371310.1,12447,3101,40548,96364,0,,,,1,,,1979,,,128405,427674,2016,299269,5262.78,,,6.03713E+13
14708576,,,,2,2,,,2,,,929,929,,,,,6059,,2,1,0,,,33869800,-117862000,,,,,,,34,266,,60590117.16,26531,1286,,97068,0,,,,,,,1972,,,62364,147203,2016,84839,1865.92,,,6.05901E+13
17238551,,,,2,3,,,2,,1434,1434,1434,,,1434,,6111,1,2,2,560,,,34294051,-118705398,8000,1,648,,,1,1111,261,,61110084.02,27110,2061,,97116,6,,,,,,,1964,1,,164648,471165,2016,306517,5508.44,,,6.11101E+13
12439533,,,,2,3,,6,2,,,1592,1592,,,,,6037,,2,,,,2,33816920,-118091330,5944,1,,,,1,0101,261,LBPD11,60375740,46298,3101,416320,96242,0,,,,1,,,1953,,,164000,820000,2016,656000,9762.23,,,6.03757E+13
14526243,,,,0,0,,,,,,,,,,,,6059,,,,,,,33740364,-117839991,,,,,,,0,263,,60590744.07,27491,1286,,97016,0,,,,,,,,,,41877,41877,2016,,429.52,,,6.05907E+13
11887953,,,,2,2,,6,2,,,1165,1165,,,,,6037,,2,,,,7,34137400,-118130000,34049,,,,,,010G,261,PSR4,60374635,47019,3101,275405,96294,0,,,,1,,,1954,,,132430,220716,2016,88286,2661.48,,,6.03746E+13
12301210,,,,1,3,,4,1,,,1276,1276,,,,,6037,,1,,,,7,33949558,-118222425,5377,,,,,,0100,261,SGR3YY,60375356.04,47762,3101,,96125,0,,,,1,,,1946,,,73540,148400,2016,74860,2101.87,,,6.03754E+13
11385186,,,,2,3,,5,2,,,1452,,,1452,,,6037,,2,,,,7,34687062,-117970002,208990,,,,,,0200,246,LCA11*,60379002.01,5534,3101,,97318,0,,,,2,,,1954,,,33800,50153,2016,16353,828.78,,,6.0379E+13
13856969,,,,2,3,,,2,,,1139,1139,,,,,6059,,2,1,390,,,33934691,-117939349,6278,,,,,,122,261,,60590012.02,18874,1286,,96186,5,,,,,,,1959,1,,30124,51389,2016,21265,828.54,,,6.059E+13
13925763,,,,4,4,,,4,,,3443,3443,,,,,6059,,4,2,420,TRUE,,33784051,-118077983,7920,1,,,1,,122,261,,60591100.08,46314,1286,,96218,5,,,,,,,1998,1,,500467,1411891,2016,911424,15891.58,,,6.05911E+13
11457369,,,,2,2,,6,2,,,1394,1394,,,,,6037,,2,,,,7,33966098,-118388850,6080,,,,,,0100,261,LAR1,60372760.01,12447,3101,7877,96026,0,,,,1,,,1947,,,124288,598999,2016,474711,7332.64,,,6.03728E+13
14266311,,,,2,4,,,2,,,1740,1740,,,,,6059,1,2,2,506,,,33693421,-117901960,6000,,,,,,122,261,,60590639.07,38032,1286,,96958,8,,,,,,,1969,1,,114811,296690,2016,181879,3692.76,,,6.05906E+13
17133088,,,,2,3,,,2,,1255,1754,1754,,,1255,,6111,1,2,2,484,,,34228333,-119057913,8050,,,,,,1111,261,,61110055.03,51239,2061,,97089,7,,,,,111,,1962,1,,69822,88436,2016,18614,955.86,,,6.11101E+13
12627362,,,,1,3,,5,1,,,808,808,,,,,6037,,1,,,,7,33788553,-118269890,3261,,,,,,0100,261,LAR1,60372945.1,12447,3101,48516,96228,0,,,,1,,,1924,,,122558,249696,2016,127138,3044.2,,,6.03729E+13
12559623,1,,,1,1,,6,1,,,570,570,,,,,6037,,1,,,,2,33773700,-118193000,,1,,,,1,010E,266,LBPD30,60375759.02,46298,3101,273486,96236,0,,,,1,,,1987,,,180714,233507,2016,52793,2958.84,,,6.03758E+13
11432724,,,,3,6,,3,3,,,2688,,,2688,,,6037,,3,,,,,33882774,-118309096,7970,,,,,,0300,247,GAR2,60376033.01,45398,3101,,96104,0,,,,3,,,1947,,,202449,403942,2016,201493,5166.4,,,6.0376E+13
11462932,,,,4,5,,8,4,,,2669,2669,,,,,6037,,4,,,,2,33961423,-118420625,5000,1,,,,1,0104,261,LAR1,60372766.01,12447,3101,7877,96026,0,,,,1,,,1947,,,232682,455046,2016,222364,5526.42,,,6.03728E+13
12789595,1,,,4,3,,7,4,,,2533,2533,,,,,6037,,4,,,,2,33963878,-118015547,10119,1,,,,1,0101,261,WHR110000*,60375017,14634,3101,,96170,0,,,,1,,,1955,,,221794,414642,2016,192848,5122.01,,,6.0375E+13
17226807,,,,2,3,,,2,,1051,1051,1051,,,1051,,6111,,2,2,0,,,34281412,-118729052,1225,,,,,,1128,265,,61110082.02,27110,2061,,97116,6,,,,,,,1974,1,,103047,294421,2016,191374,3475.8,,,6.11101E+13
12430017,1,,,3,5,,6,3,,,2604,2604,,,,,6037,,3,,,,2,33842281,-118101015,5100,1,,,,1,0101,261,LKR1YY,60375710.01,12292,3101,,96213,0,,,,1,,,1950,,,237274,392917,2016,155643,4939.49,,,6.03757E+13
12229071,,,,2,4,,6,2,,,1350,1350,,,,,6037,,2,,,,2,33942826,-118239014,6359,,,,,,0100,261,LAR1,60372427,12447,3101,118849,95983,0,,,,1,,,1974,,,95300,176790,2016,81490,2404.2,,,6.03724E+13
10785195,,,,2,5,,6,2,,,1442,1442,,,,,6037,,2,,,,7,34195014,-118552950,6599,,,,,,0100,261,LAR1,60371330,12447,3101,40548,96364,0,,,,1,,,1951,,,75522,163701,2016,88179,2014.5,,,6.03713E+13
11578253,1,,,3,2,,7,3,,,1629,1629,,,,,6037,,3,,,,2,34033700,-118491000,7517,,,,,,010C,266,SMR2*,60377012.02,26964,3101,,96150,0,,,,1,,,1981,,,206302,877773,2016,671471,10426.97,,,6.0377E+13
11864144,,,,2,3,,4,2,,,1560,1560,,,,,6037,,2,,,,7,34070760,-118103796,9022,,,,,,0100,261,RMR2YY,60374823.03,54212,3101,,96510,0,,,,1,,,1922,,,36005,54409,2016,18404,943.4,,,6.03748E+13
11598845,1,,,2,4,,7,2,,,2200,2200,,,,,6037,,2,,,,2,34043607,-118389706,6392,1,,,,1,0101,261,LAR1,60372695,12447,3101,403183,96015,0,,,,1,,,1947,,,290618,1220195,2016,929577,14723.25,,,6.03727E+13
10859129,1,,,3,3,,8,3,,,2231,2231,,,,,6037,,3,,,,2,34146217,-118438235,10119,,,,,,0100,261,LAR1,60371412.02,12447,3101,27080,96424,0,,,,1,,,1937,,,351701,920376,2016,568675,11209.83,,,6.03714E+13
12165169,,,,1,2,,4,1,,,1056,1056,,,,,6037,,1,,,,7,34179628,-118142235,7436,,,,,,0100,261,PSR6,60374615.02,47019,3101,274695,96292,0,,,,1,,,1926,,,38034,69431,2016,31397,1020.32,,,6.03746E+13
12536162,,,,3,4,,4,3,,,1758,,,1758,,,6037,,3,,,,7,33771043,-118142306,6808,,,,,,0200,246,LBR1N,60375771,46298,3101,272933,96246,0,,,,2,,,1915,,,143092,362562,2016,219470,4513.14,,,6.03758E+13
11203656,1,,,2,3,,6,2,,,1359,1359,,,,,6037,,2,,,,2,34567704,-118081345,7260,,,,,,0100,261,PDR17500*,60379106.03,40227,3101,,97328,0,,,,1,,,1970,,,97662,122069,2016,24407,2246.5,,,6.03791E+13
12749635,,,,2,3,,6,2,,,1200,1200,,,,,6037,,2,,,,2,33898382,-118027225,7204,1,,,,1,0101,261,LMR1*,60375039.02,5465,3101,,96190,0,,,,1,,,1954,,,84836,268863,2016,184027,3605.03,,,6.0375E+13
14164795,,,,2,4,,,2,,,1727,1727,,,,,6059,1,2,2,434,,,33891556,-117805305,14025,,,,,,122,261,,60590218.02,21412,1286,,97078,7,,,,,,,1963,1,,93917,557253,2016,463336,6137.34,,,6.05902E+13
14408103,,,,2.5,3,,,2.5,,,3678,3678,,,,,6059,,2,2,669,TRUE,,33523922,-117656993,42049,1,,,1,,122,261,,60590320.61,33840,1286,,96985,0,,1,,,,,1969,,,389542,958553,2016,569011,9987.84,,,6.05903E+13
13084315,,,,1,3,,4,1,,,960,960,,,,,6037,,1,,,,7,34019157,-117912024,5866,,,,,,0100,261,LCR106,60374081.38,118217,3101,,96488,0,,,,1,,,1957,,,72486,258881,2016,186395,3337.17,,,6.03741E+13
11248962,1,,,2,3,,6,2,,,1305,1305,,,,,6037,,2,,,,2,34627820,-117822205,29371,,,,,,0100,261,LCRA30000*,60379001.03,5534,3101,,97318,0,,,,1,,,1987,,,99861,124824,2016,24963,1639.33,,,6.0379E+13
10973178,1,,,3,3,,8,3,,,1338,1338,,,,,6037,,3,,,,2,34299300,-118421000,30863,,,,,,010C,266,LARD1.5,60371061.14,12447,3101,34213,96368,0,,,,1,,,1991,,,96069,110342,2016,14273,1443.13,,,6.03711E+13
12351547,1,,,4,5,,9,4,,,4979,4979,,,,,6037,,4,,,,2,33935817,-118107582,7490,1,,,,1,0103,261,DOR175,60375510,4406,3101,,96101,0,,,,1,,,2007,,,705378,976154,2016,270776,11845.78,,,6.03755E+13
11120312,1,,,3,3,,8,3,,,1433,1433,,,,,6037,,3,,,,2,34429000,-118539374,145332,,,,,,010C,266,SCUR3,60379201.12,54311,3101,6952,96377,0,,,,1,,,1999,,,213419,344047,2016,130628,5259.47,,,6.03792E+13
12235543,,,,2,3,,6,2,,,1880,1880,,,,,6037,,2,,,,2,33934214,-118288913,8983,,,,,,0100,261,LAR1,60372412.02,12447,3101,118208,96025,0,,,,1,,,1974,,,67999,90135,2016,22136,1232.03,,,6.03724E+13
12592470,,,,2,4,,4,2,,,1761,1761,,,,,6037,,2,,,,7,33824172,-118299452,8117,,,,,,0100,261,LAR1,60372932.02,12447,3101,273930,96159,0,,,,1,,,1948,,,115433,263855,2016,148422,3438.58,,,6.03729E+13
13013354,1,,,5,4,,7,5,,,3815,3815,,,,,6037,,5,,,,2,34150481,-117943358,,,,,,,0100,261,DUR10000*,60374300.03,24435,3101,,96270,0,,,,1,,,2014,,,446994,922146,2016,475152,12852.45,,,6.03743E+13
13870113,,,,2,4,,,2,,,1518,1518,,,,,6059,,2,1,360,,,33874896,-117957867,6300,,,,,,122,261,,60590110.01,24812,1286,,97041,7,,,,,,,1953,1,,66648,155092,2016,88444,1950.56,,,6.05901E+13
12375531,,,,1,2,,4,1,,,946,946,,,,,6037,,1,,,,7,34016052,-118126175,5041,,,,,,0100,261,MNR1YY,60375302.04,25953,3101,,96192,0,,,,1,,,1941,,,90506,275869,2016,185363,4274.1,,,6.03753E+13
12774609,1,,,2,3,,8,2,,,1450,1450,,,,,6037,,2,,,,2,34032801,-118017761,1668,,,,,,010D,269,LCR3*,60374083.03,113576,3101,,96169,0,,,,1,,,1967,,,145361,255708,2016,110347,3350.01,,,6.03741E+13
11285330,,,,2,4,,6,2,,,1269,1269,,,,,6037,,2,,,,2,34679980,-118135235,6956,,,,,,0100,261,LRRA7000*,60379007.01,5534,3101,,97317,0,,,,1,,,1956,,,94697,118367,2016,23670,2102.86,,,6.0379E+13
14649002,,,,1.5,2,,,1.5,,,1040,1040,,,,,6059,,1,1,0,,24,33628179,-117671425,,,,,,,34,266,,60590320.27,12773,1286,,96995,5,,1,,,,,1973,2,,47348,75196,2016,27848,789.58,,,6.05903E+13
11295622,1,,,2,3,,8,2,,,1481,1481,,,,,6037,,2,,,,2,34694191,-118105709,7247,,,,,,0100,261,LRRA7500*,60379006.08,5534,3101,,97318,0,,,,1,,,1978,,,128800,172000,2016,43200,2742.61,,,6.0379E+13
12588072,,,,2,3,,6,2,,,1126,1126,,,,,6037,,2,,,,2,33820458,-118279822,5239,,,,,,0100,261,CARS*,60375436.01,10723,3101,,96229,0,,,,1,,,1956,,,65026,88289,2016,23263,1605.5,,,6.03754E+13
13955955,,,,2,3,,,2,,,1778,1778,,,,,6059,,2,2,484,,,33772490,-117930646,8556,,,,,,122,261,,60590886.02,24832,1286,,97050,7,,,,,,,1944,2,,109012,294263,2016,185251,3824.64,,,6.05909E+13
12695095,,,,3,3,,8,3,,,1254,1254,,,,,6037,,3,,,,2,33788600,-118317000,20710,,,,,,010C,266,LORVD1200*,60376701,53027,3101,,96217,0,,,,1,,,1976,,,66039,205009,2016,138970,2701.62,,,6.03767E+13
11994946,,,,1,3,,8,1,,,1806,1806,,,,,6037,,1,,,,7,34077547,-118319354,6740,,,,,,0100,261,LAR1,60371924.1,12447,3101,274517,95985,0,,,,1,,,1922,,,265509,1327564,2016,1062055,16040.82,,,6.03719E+13
13963506,,,,4,4,,,4,,,2790,2790,,,,,6059,,4,2,441,,,33685174,-117754326,3615,,,,,,1,261,,60590524.18,52650,1286,276486,96954,0,,,,,,,2014,,,531344,1237449,2016,706105,16546.72,,,6.05904E+13
14656564,,,,2.5,2,,,2.5,,,1684,1684,,,,,6059,,2,2,0,,,33440653,-117595415,,,,,,,34,266,,60590421.09,13693,1286,,96982,0,,1,,,,,1989,,,186321,273736,2016,87415,2786.3,,,6.05904E+13
11207150,1,,,2,3,,6,2,,,1417,1417,,,,,6037,,2,,,,2,34569733,-118070496,7001,,,,,,0100,261,PDR17000*,60379106.05,40227,3101,,97328,0,,,,1,,,1992,,,145455,176215,2016,30760,3565.87,,,6.03791E+13
14168574,13,,,3,5,,,3,,,3283,3283,,,,,6059,,3,2,704,,,33900305,-117840807,10406,,,,,,122,261,,60590218.09,21412,1286,,97078,10,,,,,,,1978,2,,211271,318416,2016,107145,3886.2,,,6.05902E+13
14084204,,,,1,3,,,1,,,985,985,,,,,6059,,1,1,240,,,33757350,-118016105,7344,,,,,,122,261,,60590996.02,34780,1286,,96990,5,,,,,,,1955,1,,56819,295450,2016,238631,3747.42,,,6.0591E+13
11028038,,,,2,3,,6,2,,,1261,1261,,,,,6037,,2,,,,7,34231709,-118412523,5952,,,,,,0100,261,LAR1,60371190.01,12447,3101,41131,96361,0,,,,1,,,1954,,,117724,222525,2016,104801,2766.02,,,6.03712E+13
13838347,,,,2,3,,,2,,,1247,1247,,,,,6059,,2,2,400,,,33757241,-117891635,6120,,,,,,122,261,,60590752.02,47568,1286,268007,97006,6,,,,,,,1954,1,,33343,56524,2016,23181,896.56,,,6.05908E+13
17088291,,,,2,3,,,2,,1390,1390,1390,,,1390,,6111,1,2,2,0,,,34265768,-119214542,2613,,,,,,1128,265,,61110015.02,34543,2061,,97083,5,,,,,,,1978,1,,139000,395000,2016,256000,4198.86,,,6.111E+13
14246663,,,,2,5,,,2,,,2703,2703,,,,,6059,,2,2,440,,,33767835,-117815131,13900,1,,,,1,122,261,,60590757.03,40081,1286,,97005,9,,,,,,,1956,1,,97859,126779,2016,28920,1739.54,,,6.05908E+13
17077141,,,,0,0,,,,,,2128,2128,,,,,6111,,,,,,,34278982,-119284932,10000,,,,,,1420,248,,61110024,34543,2061,,97081,0,,,,4,,,1922,,,68287,419158,2016,350871,4501.3,,,6.111E+13
12456329,,,,2,3,,4,2,,,1554,1554,,,,,6037,,2,,,,7,33851368,-118173731,8732,1,,,,1,0101,261,LBR1N,60375706.02,46298,3101,276476,96239,0,,,,1,,,1952,,,80731,201840,2016,121109,2537.9,,,6.03757E+13
12539767,,,,1,1,,6,1,,,550,550,,,,,6037,,1,,,,7,33788500,-118151000,33393,,,,,,010E,266,LBR4R,60375751.03,46298,3101,416315,96238,0,,,,1,,,1976,,,64180,118568,2016,54388,1538.18,,,6.03758E+13
17223137,,,,2.5,3,,,2.5,,1001,1950,1950,,,1001,,6111,1,2,2,483,,,34237926,-118814726,7516,,,,,,1111,261,,61110075.07,27110,2061,,97118,7,,1,,,,,1990,2,,190171,322714,2016,132543,3840.6,,,6.11101E+13
12743534,,,,1,2,,4,1,,,1237,1237,,,,,6037,,1,,,,7,33911568,-118085003,4821,,,,,,0100,261,NOR1YY,60375520.02,53636,3101,,96193,0,,,,1,,,1950,,,86249,287504,2016,201255,3834.18,,,6.03755E+13
14236967,,,,2,3,,,2,,,1459,1459,,,,,6059,,2,2,400,,,33797967,-117839323,8235,,,,,,122,261,,60590762.06,33252,1286,,97065,6,,,,,,,1956,1,,90478,318217,2016,227739,3634.46,,,6.05908E+13
12214756,1,,,4,3,,6,4,,,2706,,,2706,,,6037,,4,,,,2,33959543,-118235679,6749,,,,,,0200,246,LCR2YY,60375353,396053,3101,,95983,0,,,,2,,,2007,,,145631,343274,2016,197643,5008.78,,,6.03754E+13
12779446,,,,3,4,,7,3,,,2618,2618,,,,,6037,,3,,,,2,33994193,-118042662,9128,,,,,,0100,261,WHR1YY,60375015.01,14634,3101,,96169,0,,,,1,,,1963,,,255109,453980,2016,198871,5695.27,,,6.0375E+13
12876434,1,,,3,3,,8,3,,,1942,1942,,,,,6037,,3,,,,2,34050276,-117732671,,,,,,,01DC,266,POR31000*,60374028.04,20008,3101,,96506,0,,,,1,,,2008,,,87023,358977,2016,271954,4538.22,,,6.0374E+13
12307183,,,,2,3,,6,2,,,1830,1830,,,,,6037,,2,,,,7,33967635,-118212099,5973,,,,,,0100,261,LCR105,60375347,39076,3101,,96110,0,,,,1,,,1935,,,173675,447439,2016,273764,5919.69,,,6.03753E+13
14494514,,,,3,2,,,3,,,3964,3964,,,,,6059,,3,2,470,TRUE,,33632420,-117640306,7350,1,,,1,,122,261,,60590320.35,12773,1286,,96996,0,,,,,,,1987,,,690938,1822576,2016,1131638,18238.02,,,6.05903E+13
10974270,,,,2,3,,4,2,,,1546,1546,,,,,6037,,2,,,,7,34295759,-118432158,5402,1,,,,1,0101,261,SFR1*,60373201,47547,3101,,96366,0,,,,1,,,1949,,,93867,336197,2016,242330,4757.99,,,6.03732E+13
11130321,,,,2,4,,6,2,,,1500,1500,,,,,6037,,2,,,,2,34363655,-118546329,8704,,,,,,0100,261,SCUR2,60379203.13,54311,3101,26134,96352,0,,,,1,,,1966,,,41816,56912,2016,15096,1273.81,,,6.03792E+13
11086712,1,,,3,2,,8,3,,,1446,1446,,,,,6037,,3,,,,2,34255900,-118594000,44580,1,,,,1,010C,266,LARD1.5,60371133.21,12447,3101,37835,96346,0,,,,1,,,1981,,,117000,324000,2016,207000,3979.7,,,6.03711E+13
12708331,,,,3,4,,9,3,,,2910,2910,,,,,6037,,3,,,,2,33751080,-118390734,15510,1,,,,1,0101,261,RPRS20000*,60376706.02,54053,3101,,96122,0,,,,1,,,1962,,,164422,221145,2016,56723,2787.49,,,6.03767E+13
12479157,,,,2,3,,6,2,,,1225,1225,,,,,6037,,2,,,,7,33865083,-118119184,5663,,,,,,0100,261,LKRA*,60375700.01,12292,3101,,96213,0,,,,1,,,1942,,,49370,70263,2016,20893,1118.25,,,6.03757E+13
10849152,1,,,3,3,,8,3,,,1793,1793,,,,,6037,,3,,,,2,34168300,-118466000,10389,,,,,,010C,266,LAR3,60371288.01,12447,3101,27080,96420,0,,,,1,,,2004,,,205000,565000,2016,360000,6901.97,,,6.03713E+13
13914795,,,,2,4,,,2,,,1267,1267,,,,,6059,,2,2,420,,,33858625,-117943928,6791,,,,,,122,261,,60590111.01,24812,1286,,97041,7,,,,,,,1955,1,,38470,68386,2016,29916,1087.12,,,6.05901E+13
13116012,,,,0,0,,,,,,1680,1680,,,,,6037,,,,,,,34327059,-118465727,,,,,,,070P,263,,60371064.06,12447,3101,34213,96368,0,,,,,,,2011,,,,,2016,,1027.67,,,
11433885,1,,,3,3,,8,3,,,1254,1254,,,,,6037,,3,,,,2,33886990,-118318979,146180,,,,,,010C,266,GAR3,60376036,45398,3101,,96106,0,,,,1,,,1990,,,140012,222744,2016,82732,2745.24,,,6.0376E+13
12036018,1,,,3,3,,7,3,,,2513,2513,,,,,6037,,3,,,,2,34109398,-118292773,10860,,,,,,0100,261,LAR1,60371892.02,12447,3101,274359,96008,0,,,,1,,,1924,,,129020,507364,2016,378344,6295.76,,,6.03719E+13
12050600,1,,,2,3,,8,2,,,2078,2078,,,,,6037,,2,,,,2,34182551,-118291565,9119,,,,,,0100,261,BUR1YY,60373102.02,45457,3101,273617,96433,0,,,,1,,,1941,,,194734,512174,2016,317440,5667.43,,,6.03731E+13
14429617,,,,2.5,2,,,2.5,,,1631,1631,,,,,6059,1,2,2,442,,,33484155,-117705889,3500,,,,,,122,261,,60590423.38,17686,1286,,96961,0,,1,,,,,1987,,,207140,760082,2016,552942,8829.14,,,6.05904E+13
11456848,,,,2,3,,6,2,,,1478,1478,,,,,6037,,2,,,,2,33968463,-118392774,6002,,,,,,0100,261,LAR1,60372760,12447,3101,7877,96026,0,,,,1,,,1944,,,41396,92109,2016,50713,1236.62,,,6.03728E+13
14027011,,,,2,3,,,2,,,1059,1059,,,,,6059,,2,2,400,,,33738809,-117990779,7312,,,,,,122,261,,60590997.02,,1286,,96973,6,,,,,,,1956,1,,32122,53081,2016,20959,1110.96,,,6.0591E+13
12309668,,,,1,2,,4,1,,,1200,1200,,,,,6037,,1,,,,7,33959503,-118201303,5406,,,,,,0100,261,SGR2YY,60375357.01,47762,3101,,96125,0,,,,1,,,1927,,,102294,248852,2016,146558,3368.32,,,6.03754E+13
14268618,,,,2,5,,,2,,,1848,1848,,,,,6059,,2,2,451,,,33713966,-117892920,8034,1,,,,1,122,261,,60590741.11,47568,1286,275738,97004,8,,,,,,,1962,1,,89862,245576,2016,155714,3007.74,,,6.05907E+13
12924180,,,,2,4,,6,2,,,1422,1422,,,,,6037,,2,,,,2,34093327,-117884668,6688,1,,,,1,0101,261,CVR17500*,60374037.21,24245,3101,,96474,0,,,,1,,,1955,,,118271,242126,2016,123855,3124.06,,,6.0374E+13
10927757,,,,4,4,,4,4,,,2628,,,2628,,,6037,,4,,,,7,34166540,-118367960,5743,,,,,,0400,248,LAR3,60371253.2,12447,3101,46795,96446,0,,,,4,,,1939,,,209000,709000,2016,500000,8719.98,Y,15,6.03713E+13
11870101,,,,2,3,,6,2,,,1539,1539,,,,,6037,,2,,,,2,34025011,-118116287,7873,1,,,,1,0101,261,MNR1YY,60375300.05,25953,3101,,96192,0,,,,1,,,1960,,,168894,517765,2016,348871,7661.59,,,6.03753E+13
12381316,,,,2,4,,6,2,,,1687,1687,,,,,6037,,2,,,,2,34001584,-118116047,6112,,,,,,0100,261,MNR1YY,60375320.02,25953,3101,,96192,0,,,,1,,,1956,,,87797,284382,2016,196585,4428.33,,,6.03753E+13
11887265,1,,,5,4,,9,5,,,5895,5895,,,,,6037,,5,,,,2,34123454,-118139309,32793,1,,,,1,0101,261,PSR2,60374640,47019,3101,275405,96294,0,,,,1,,,1916,,,1506702,4996453,2016,3489751,56544.71,,,6.03746E+13
11839796,,,,8,8,,6,8,,,4593,,,4593,,,6037,,8,,,,,34061074,-118152783,6633,,,,,,0400,248,MPR2*,60374820.01,6021,3101,,96496,0,,,,4,,,1966,,,328158,459407,2016,131249,6457.3,,,6.03748E+13
10849319,1,,,3,2,,8,3,,,1300,1300,,,,,6037,,3,,,,2,34171600,-118464000,37744,,,,,,010C,266,LAC1,60371288.01,12447,3101,27080,96420,0,,,,1,,,2006,,,188570,503268,2016,314698,6020.23,,,6.03713E+13
