merchant,time,amount_usd_in_cents
048e90b002,2034-05-25 02:01:59,5582
29892bc4f6,2034-06-14 19:06:41,10569
4a3ef02b07,2034-09-23 02:18:48,6743
d948aedafa,2033-02-09 17:03:43,6370
727f440092,2034-11-15 21:05:52,7486
4bc392de9e,2034-06-09 21:52:26,6402
4647d230cc,2034-06-24 00:14:02,13241
53b3fbeae2,2033-12-20 03:45:57,4703
11464843d0,2034-10-05 08:22:47,39189
de9e4801de,2034-03-14 22:00:06,5660
0e75ab58c8,2034-09-07 17:32:06,7204
112c2c0bf3,2034-04-12 00:55:47,3803
3fc4f08d9d,2034-08-28 09:09:40,6234
111429408b,2033-05-29 15:09:11,3082
29f7ac8ef4,2034-12-02 06:53:52,15892
06fe79e266,2034-12-10 23:05:39,1364
1ddaea9838,2033-05-06 01:39:16,4631
ea5648b199,2034-07-21 02:29:34,10641
d5bc2a0791,2034-04-28 14:01:55,2172
9ff8b6fd9b,2034-07-05 18:46:21,4885
0b88f468ca,2034-08-18 17:03:38,10689
959c13dd45,2033-04-06 15:27:43,18594
e161a75254,2034-12-22 18:11:02,14322
5ece3fa5ed,2034-09-08 09:29:50,19248
a3c330da6e,2033-12-01 06:18:02,34891
6521e144e4,2033-06-07 18:44:33,3373
a93c021bfc,2034-12-22 02:45:13,25360
11f65fecdd,2033-07-07 05:27:10,7281
d5780e0b4d,2033-04-14 15:26:33,2549
654930c922,2033-01-11 22:50:03,5471
2232f19dac,2034-10-11 19:21:08,9770
ba9c023d1a,2033-12-19 00:14:13,4115
3d19fb5ffb,2033-08-04 03:14:09,2891
29f7ac8ef4,2033-11-10 19:38:51,6577
b34fd906f3,2034-02-07 10:48:05,4982
ff86f631bd,2034-08-27 17:38:01,2108
c6aa7ca6bb,2034-03-21 17:02:18,67150
1ddbf0a825,2033-09-27 22:47:47,6001
7e5d56439b,2034-10-01 03:00:24,5684
53cbaaddf1,2033-06-19 07:30:04,15292
71c244bd28,2034-09-04 19:35:18,9167
d64d27b68e,2034-05-10 09:27:38,6929
4e9d62f328,2034-07-28 02:03:40,17104
4a3ef02b07,2034-09-19 01:30:10,107811
b8b8015cea,2034-08-18 18:43:32,3969
654930c922,2033-01-11 22:49:58,19919
e9ef7bbca6,2034-11-02 02:49:08,13414
335987fc88,2034-08-12 22:03:44,16398
24b0f775f4,2034-05-24 20:45:51,15700
793344d149,2033-04-23 03:09:07,4541
53b3fbeae2,2034-10-08 23:41:49,3830
6780e36062,2033-05-01 01:40:28,16788
5a3ede373d,2034-08-21 06:42:03,3328
572076828e,2034-11-10 00:37:18,2443
e4fd1f726d,2034-01-29 16:52:00,14175
8cacbee139,2034-01-24 19:03:45,8764
044ebe709c,2034-02-20 22:58:24,5265
94d1ce0a74,2034-07-27 11:56:19,30872
71a3c03fc8,2034-11-25 15:52:33,7941
78639fbae7,2034-02-02 11:34:05,11128
00575c7901,2034-12-10 01:51:13,2808
3dc1143452,2034-01-03 19:33:15,574
304df9ba36,2034-09-15 23:51:16,6674
26e3bc569e,2034-08-21 17:44:13,3436
521ff7c5a6,2034-06-15 17:57:53,16958
53b3fbeae2,2034-10-05 00:15:50,4803
6352229f2b,2034-05-04 16:48:06,8488
10708ba763,2033-08-08 01:58:54,3280
09f66ceb4b,2034-10-11 16:42:58,2187
3e9e769087,2034-04-20 18:56:57,4751
7a4ed06f2e,2034-08-22 01:18:35,49742
4f65280858,2034-12-01 15:04:24,10861
b421a47422,2034-01-11 21:27:52,1366
89e2d29885,2034-10-13 14:59:08,648
3fc4f08d9d,2034-04-20 01:32:28,2180
7ebe98c24a,2034-06-10 17:27:12,2749
9843e52410,2034-06-13 13:26:59,4092
e73fb0b2c4,2033-12-01 10:39:13,46136
1ddaea9838,2034-09-04 16:33:24,1676
06e69bee48,2034-06-04 18:59:35,5093
aee8c2de7b,2034-11-21 17:32:59,5166
042cf1e451,2033-10-06 23:41:15,5575
dcce344e76,2034-03-27 17:46:35,2306
e10e36e2f9,2034-09-13 18:35:56,1820
685f1a9963,2034-08-26 23:20:01,19662
d5780e0b4d,2033-11-27 01:39:47,3063
554a9ad55b,2034-01-08 18:25:15,3195
70527f1994,2033-12-02 00:23:55,4011
a6c7e03aba,2034-07-25 17:52:41,13968
f5e4aa053b,2034-11-02 20:29:33,3660
2c328165ea,2034-04-11 03:31:39,410
ee2051be3b,2034-09-01 11:37:29,3604
e6b2a38bc5,2034-12-18 07:37:07,16141
5608f200cf,2033-12-03 00:08:46,820
644f4b8914,2034-03-08 17:43:04,4855
987b8c2bee,2034-12-08 16:41:51,4015
d7103eb93e,2034-10-02 00:19:27,113777
c632bd590c,2034-11-04 19:19:37,6698
441e05d6f2,2033-05-29 13:31:48,4778
19e514b53c,2034-06-04 17:15:29,769
9ef93cf9e4,2033-10-06 11:35:39,6413
2875c4c122,2034-11-29 20:34:41,10506
6fa93189d6,2033-10-25 18:57:03,6223
782d9e23f3,2034-06-23 14:40:57,12171
c80dfa648c,2034-04-01 06:04:20,25593
b0a2903493,2034-09-30 02:38:41,6006
f9067a0cef,2034-05-24 23:06:13,5967
b217076e92,2034-01-16 00:07:33,1712
c5179457b2,2033-09-12 18:10:57,7781
78639fbae7,2034-03-09 03:55:53,10960
a3d32ef208,2034-12-30 13:51:26,1428
505abc722a,2033-12-03 01:47:13,24852
fae77cd687,2034-04-10 01:44:51,4919
5ffd9d2f37,2034-12-07 18:17:28,4533
ebde1d9faf,2034-09-19 22:04:23,1077
8e44a71ee5,2034-10-30 03:30:43,2831
3358b4f184,2034-12-07 16:08:33,3555
f942757c6d,2034-12-05 15:52:00,4032
4647d230cc,2034-07-10 14:47:28,3965
571868db9d,2034-03-12 13:35:01,12675
5fec235931,2034-08-24 16:14:28,4093
a8ff2d667e,2033-07-11 14:01:25,3077
2c328165ea,2034-05-17 00:29:04,413
01229befeb,2033-11-09 16:27:11,34244
d3a8e5394c,2033-04-29 09:01:38,114653
a6b65e35b4,2034-03-18 00:14:59,2912
d67e55c1cc,2033-09-24 02:07:50,3243
9503846f58,2034-05-13 18:06:27,3594
65f0553dfb,2033-12-15 18:31:32,2277
4352e42a26,2034-09-14 20:13:50,2142
77a7c41fce,2033-07-06 22:19:23,36836
8de83278e1,2033-03-01 17:38:28,19863
1c48c02a8d,2034-08-18 13:14:23,734
cbdd689e0c,2034-11-09 22:10:36,4655
d087d4c321,2034-11-18 19:02:31,12697
cb38fba1b6,2034-05-23 00:58:44,6022
db52f6cab3,2034-06-01 00:01:34,39054
b65c1ec9b1,2033-05-06 17:58:01,76635
9ebb59c7cf,2033-04-28 19:51:21,13779
24b0f775f4,2034-03-17 16:36:19,9585
4774a8f52c,2033-04-11 20:09:01,1527
6032e301e1,2033-12-03 01:14:58,4231
149eb2cca9,2033-08-29 17:32:35,39821
de93867111,2033-11-07 09:44:35,6000
9bd39dbbc3,2034-04-18 22:59:52,5813
16acd8f383,2034-11-07 18:22:02,1327
53b3fbeae2,2033-12-28 00:32:58,3831
bf82bfb0f4,2034-08-16 15:49:47,1373
eff0a1ef00,2034-06-30 12:16:08,14170
42d334dff4,2034-04-15 01:26:29,6757
57782205ac,2034-03-08 00:22:47,1864
cb7ad9b1a7,2034-04-15 21:32:42,5164
4647d230cc,2034-06-30 02:13:48,12917
4f65280858,2034-11-13 18:11:36,24475
36745cc693,2033-09-18 20:30:06,2446
86c2bf7843,2034-10-02 11:23:14,5993
fa59864e12,2033-09-21 19:22:51,8529
7cf7b35d41,2034-11-20 00:07:03,23659
b583972b34,2034-07-31 19:17:04,5335
191ec6544b,2034-06-13 00:14:17,6021
7e5d56439b,2034-01-22 03:20:17,12244
12b5412cb5,2034-10-30 18:57:52,793
6aa812b3bd,2034-03-24 01:54:45,3546
633397fec6,2034-05-04 17:18:08,3696
e1b986a6ee,2033-12-29 18:54:16,675
695de2b108,2033-07-29 17:56:48,12323
53b3fbeae2,2033-12-26 22:46:17,9506
f7ab93451f,2034-05-01 13:34:42,2540
71e4e4add4,2034-07-23 00:27:27,402
d9c961837d,2034-12-14 01:54:44,35035
29343d5bb3,2034-03-04 13:59:03,1522
e5e3770a7a,2034-01-15 23:49:20,4674
c6fa4f250d,2033-03-11 21:51:17,2586
78639fbae7,2034-06-26 20:09:54,4113
891e40e80d,2034-05-19 17:55:06,240211
c601286440,2034-02-24 22:39:22,6799
b583972b34,2034-02-26 23:51:02,3184
2129063584,2034-01-15 18:07:21,6213
c7c8590888,2033-05-11 04:24:07,720
159ca2f750,2034-12-20 02:05:01,4138
0646c31f12,2034-05-20 19:13:11,4722
42d334dff4,2033-12-22 20:56:11,11683
82897075ed,2034-09-30 08:24:59,20724
a8ff2d667e,2033-05-08 15:32:28,4237
ea8c9756ec,2034-06-04 19:55:25,4981
7ebe98c24a,2033-12-28 05:42:26,2857
7adfb52eb6,2033-09-04 00:22:13,9516
cb55dd7aeb,2033-07-27 14:51:00,24508
d087d4c321,2034-12-04 09:03:11,5569
9843e52410,2034-03-01 19:14:06,4982
fd52751c0a,2034-06-30 20:52:18,21488
495ec7ffed,2033-11-04 02:20:56,25172
bdebc6831e,2033-06-14 16:50:45,34597
56b2506169,2033-10-28 12:53:43,57562
a57a6c6d75,2034-09-14 21:51:22,3138
cb3d984ec1,2033-11-03 15:04:04,1666
4548da964d,2033-06-03 16:55:11,10157
db9443182f,2034-10-23 22:53:23,10239
debf351d95,2034-09-12 23:51:29,6026
bdebc6831e,2034-07-26 12:09:27,37287
70ddbfa588,2034-08-17 00:45:05,1329
d8804b0096,2034-05-07 17:26:58,8911
a04c5a4c80,2034-06-17 16:26:55,27519
48008cb383,2034-11-08 02:18:35,3064
87838d3117,2034-02-14 17:28:44,2761
8cacbee139,2034-04-25 11:18:47,2078
51de14940a,2034-09-09 02:01:24,11136
570c021d67,2033-03-22 05:08:53,2371
fb617fb1cb,2034-04-24 06:28:32,15490
642ddfac5f,2033-10-22 22:03:21,2205
d087d4c321,2034-11-20 13:22:56,4472
6b1bfd4069,2034-12-05 00:16:45,17276
5929a9cbc7,2034-09-01 12:36:03,47468
d9c961837d,2034-11-09 14:38:20,39697
b648c0fe8f,2034-12-19 22:33:48,1089
65f0553dfb,2034-07-06 20:26:30,1170
16acd8f383,2034-11-27 18:21:45,1288
ffb94e1865,2034-12-14 20:18:06,4399
4f2f044d46,2033-12-09 20:29:07,27666
2192a5ff42,2034-12-19 14:47:06,4208
1c9c26b759,2034-04-26 10:17:38,2433
5608f200cf,2034-01-29 17:44:41,820
82570b03bc,2034-06-16 02:01:29,2561
b8a9e64299,2034-05-20 16:16:14,987
3d51753e07,2033-11-26 18:47:51,8083
02c9bf7fcd,2034-07-22 01:02:47,6677
e9d9eacb17,2034-04-10 17:28:28,7784
15b1a0d61e,2034-05-18 20:30:23,4461
ce61387781,2033-07-20 05:34:10,79206
3ed0211cb5,2034-07-13 15:55:52,28529
8dce239d00,2034-06-28 05:35:44,18462
29f7ac8ef4,2034-06-22 03:59:31,1304
c015db9b8d,2034-09-23 18:48:57,2104
fb7ef05eed,2033-12-27 02:14:23,8468
839cbf7b76,2034-12-29 23:50:50,7898
14d4bbfee8,2034-02-13 23:33:13,11102
c9fdb196a8,2034-02-17 21:45:05,3759
fdc6d1d3e2,2033-02-01 23:24:40,1770
00575c7901,2034-12-14 03:07:37,5997
681836a496,2034-05-31 16:05:48,5459
4ec0b84264,2034-03-17 15:42:01,4215
370a91cd56,2033-10-03 02:26:41,8761
82897075ed,2034-09-30 08:21:25,22647
51de14940a,2034-01-16 02:50:11,4055
9b55dc7e64,2034-05-15 20:50:49,79668
bf82bfb0f4,2033-08-09 00:23:12,7822
80649e9ceb,2034-07-17 15:55:40,2391
a8db182b85,2034-12-17 12:45:35,5364
938b8741ed,2034-01-28 17:47:25,3292
d087d4c321,2034-09-20 22:08:55,2102
243cf0f222,2034-04-04 19:02:51,80936
6e18435702,2034-07-14 16:38:51,6140
878047f4b9,2033-07-21 02:48:41,2162
c79f62bada,2033-07-26 03:07:26,41210
93711f0256,2034-12-20 01:40:55,1625
78639fbae7,2034-06-02 17:02:58,9834
07c91f9cc7,2034-03-19 07:47:48,794
02c9bf7fcd,2034-05-11 00:41:17,10111
93711f0256,2034-12-02 19:43:45,30600
04e0e5fd73,2033-07-18 20:52:36,6010
1e59e29ddb,2034-06-12 01:44:03,7345
89e2d29885,2034-10-18 11:06:32,384
6aca09947a,2034-06-22 20:45:56,4009
654930c922,2033-01-12 14:32:33,4697
ffb94e1865,2034-10-17 22:32:37,5633
56b2506169,2033-10-28 13:49:04,21402
70490f8648,2033-04-02 19:21:13,18713
71a3c03fc8,2034-04-08 20:53:43,6222
94d1ce0a74,2033-08-10 21:26:30,42111
b709de59bd,2034-07-07 00:00:35,23226
32af7d4091,2034-09-29 20:06:42,55788
3c3188c35e,2033-05-29 20:37:31,27111
ee0e287095,2034-12-05 16:31:31,3629
88e9a6580a,2034-08-31 10:13:59,16189
aa948e4003,2034-11-22 02:23:55,41192
da25391727,2034-08-31 23:21:44,12886
dc96cb7579,2034-03-18 02:45:43,23977
81512d8413,2033-11-03 23:07:22,9199
0266d521b9,2034-11-16 22:16:22,4552
a1dbba04f9,2034-09-04 09:26:49,7183
1cc450bf24,2034-12-03 03:34:14,5765
283e7599c9,2034-01-19 18:17:41,11572
87d911cbaa,2034-11-08 15:57:17,37529
cb7ad9b1a7,2034-06-27 08:00:40,17613
c632bd590c,2034-01-02 10:01:02,12156
f5dc41bf21,2034-02-18 06:18:30,18271
1e26f9d71a,2034-06-14 18:30:42,3189
72da4fd806,2034-10-05 19:13:15,50185
62ceabdaaa,2034-11-22 04:14:14,9666
6032e301e1,2034-11-21 21:51:03,13707
4473409963,2034-10-21 17:54:08,30770
c006fca87c,2034-10-05 15:09:40,6394
4a7b88e2c0,2033-11-28 02:21:25,2494
89e2d29885,2033-04-26 14:28:41,633
1a7c129c96,2034-05-01 19:53:30,30250
bdebc6831e,2033-07-04 14:31:54,38181
98f10e349d,2034-07-13 23:21:53,14181
cc47b012a7,2033-04-20 20:52:42,887
42f43045cc,2033-04-23 17:12:38,29624
4ae15040ad,2034-12-06 04:09:31,50159
73354d2bbb,2034-11-29 00:26:03,2142
06d30e9933,2033-05-13 20:40:35,2743
a83e8f82f7,2033-11-10 02:01:36,6810
a8e09c5744,2034-12-15 18:13:48,22794
980b36e33c,2034-03-07 22:24:26,64970
4ec0b84264,2034-03-15 16:45:09,1647
13e89f1b4a,2033-09-11 02:21:35,5098
55a88164ab,2034-05-29 04:31:18,4941
ee2051be3b,2034-09-15 12:35:41,20703
5330044a63,2034-08-15 16:49:39,17817
ee0e287095,2033-11-20 12:24:49,5577
a8ff2d667e,2033-06-19 17:06:34,4824
0b0ea71d37,2034-08-07 08:08:40,9472
d94d29e5b3,2034-02-06 16:43:23,24378
3c4ac570a3,2034-11-03 15:47:31,6823
8dce239d00,2034-09-07 10:50:13,14155
8ca23d4d9e,2034-12-01 21:17:05,3595
7dc2f76f3c,2033-11-03 13:36:37,4904
8076e9094d,2034-08-21 13:02:22,2401
51de14940a,2034-11-01 00:59:06,8982
b8a9e64299,2034-06-01 14:04:35,2078
44f2b47a5e,2034-05-04 20:19:55,5605
faa029c6b0,2034-09-19 17:40:34,18014
257cba7596,2034-11-16 04:08:03,3480
b492cbaf6a,2034-11-20 22:16:32,2438
18fd6637ae,2034-12-19 10:43:10,4054
fe1cb2e840,2034-06-27 17:05:29,12268
a036580e79,2034-06-17 09:00:30,17398
f0fba085c3,2033-11-16 22:45:39,12465
fab127db68,2034-12-08 18:58:20,13652
78639fbae7,2033-12-21 21:17:06,2195
b4d88f09ae,2034-04-01 09:59:35,2377
4148bc2090,2034-01-05 03:03:04,3381
55244515a3,2033-12-30 16:32:20,1755
89e2d29885,2033-04-23 03:26:22,428
4484bfb87c,2034-12-18 16:16:08,5558
d087d4c321,2034-11-28 01:14:08,6072
53cbaaddf1,2034-11-09 07:29:53,27007
d15cf44504,2034-09-01 15:24:52,7753
c4d9e6e8a2,2034-05-19 23:42:42,9178
bf82bfb0f4,2034-10-24 01:27:12,8192
207cc1c4a7,2034-07-13 23:39:30,5506
644f4b8914,2034-04-27 00:06:04,8061
1ddaea9838,2034-04-24 01:11:07,4928
4d7c2bbfd3,2034-08-22 14:32:10,14378
be71e1c781,2034-12-26 23:33:43,3970
eebbcab473,2033-08-16 20:16:11,11474
554a9ad55b,2034-07-09 22:27:46,4453
7bb71965e4,2034-07-27 22:19:13,2820
6ac49784a8,2033-11-01 16:43:15,2093
5b2135a02b,2034-05-06 12:28:15,43558
8d20721d59,2033-06-06 14:50:07,6574
62ceabdaaa,2034-04-18 02:42:39,8306
b8a9e64299,2034-07-13 16:07:25,970
00575c7901,2034-12-23 18:17:52,8091
ab3249c808,2034-06-16 23:22:57,3246
43d16a67bf,2033-02-23 22:32:32,5350
5fec235931,2034-08-29 20:11:03,3940
bbb48921d7,2034-08-20 14:20:30,21155
fdd81011fc,2034-01-14 14:12:37,8934
5cf75607f8,2034-11-07 17:51:43,12362
34042a00ee,2034-05-05 17:28:36,8213
3bf9f5b289,2033-06-02 22:48:28,4915
1a3769d3f8,2033-12-19 23:21:30,42067
11880ae7f7,2034-12-20 15:59:18,2823
571868db9d,2034-11-15 01:39:43,3889
3317a99c8e,2034-11-13 12:06:37,7164
d7b8a3a6f5,2034-01-30 12:09:06,4693
644f4b8914,2033-01-24 23:52:54,3380
1ddaea9838,2033-08-09 18:06:03,2101
7e5d56439b,2034-11-22 00:57:09,9821
7a4ede527c,2034-12-21 22:06:21,11981
2017052482,2034-03-30 11:39:58,1806
d3589849b2,2034-04-19 17:45:18,9312
36745cc693,2033-06-23 18:50:54,1055
4b683b2bc5,2034-08-19 15:46:17,17179
c4b92d2231,2034-10-29 08:00:13,6362
8ddaf82b3d,2034-10-12 18:00:24,6346
3008a4de59,2034-12-13 16:26:31,7771
e53c9543bc,2033-04-09 15:12:05,3554
4d7c2bbfd3,2033-08-23 20:34:12,13258
16acd8f383,2033-09-09 14:05:03,732
0ba41a5eba,2033-12-26 18:07:42,7955
72da4fd806,2034-09-22 23:23:23,10433
9d96f12320,2034-10-06 03:05:52,5972
f11205719b,2034-05-23 17:36:21,3369
013a169f1e,2034-04-08 12:11:00,4413
7e696e1b23,2033-08-15 01:42:33,2304
8af2bf07e8,2034-05-01 22:37:41,5189
8753ce2f62,2033-05-21 01:27:19,7270
7d28bd59e5,2034-12-17 18:00:53,9007
7fcf82273f,2034-08-19 21:27:22,3543
4647d230cc,2034-05-11 19:11:17,4673
bbb48921d7,2033-09-30 19:46:22,7682
51fa990c7b,2034-12-13 15:53:51,2728
7a4ede527c,2034-06-29 17:19:52,9078
ce3675664d,2033-10-05 19:39:24,5907
2a1cf4ff5b,2034-10-01 15:26:59,8406
e8cf362bb4,2033-09-09 21:45:13,18559
a4ae5bbbca,2033-04-03 23:46:13,1826
22fc61c69b,2034-05-25 18:05:37,3006
e53c9543bc,2033-12-02 02:18:37,33999
684ae74af1,2034-07-08 03:58:43,5559
f7f2065f06,2033-11-28 02:18:21,9541
db9d91a89d,2033-11-29 00:18:05,5138
f749bd84fe,2034-10-04 07:20:45,4888
92a98935e9,2034-05-10 17:22:50,136808
4580767208,2034-08-23 13:26:45,18371
2d0459034b,2034-06-07 03:41:02,4858
d1d0f1feee,2034-01-30 23:07:17,10714
f2d0b89ad2,2033-10-19 04:03:35,9691
2445deea28,2034-12-10 00:57:50,12332
9f3e240715,2034-04-15 14:27:23,2741
1ddaea9838,2034-10-25 17:38:42,4281
94d0fce6f5,2034-05-22 23:32:30,3685
93711f0256,2034-07-08 01:00:31,7680
864fca1b2c,2034-11-03 15:07:27,11355
f8166adfae,2034-10-21 22:25:48,9773
63021ec1a9,2034-09-28 14:20:16,5321
0daee23fa7,2034-12-04 19:26:46,80852
648f3de168,2033-09-10 17:41:45,456
16acd8f383,2034-08-22 18:55:59,732
16acd8f383,2034-08-04 14:00:33,1327
3d0d519cab,2033-12-12 02:22:38,7347
2ddc05f489,2034-01-10 22:41:45,6415
3575d46a81,2033-04-22 20:50:07,3661
cb85c76b86,2034-05-26 00:52:42,6132
098ee0e6ca,2034-07-30 15:54:39,1452
27a4ea8e5d,2034-10-16 20:10:18,2995
9ad5b745a8,2034-05-04 02:31:12,3126
32c974d7b5,2034-03-09 02:43:58,49534
d503cb6f1c,2034-10-11 05:42:10,10158
c80a0359e7,2034-02-11 13:26:48,3162
6ec7b50636,2034-03-19 22:31:33,3476
7183365b80,2033-12-26 07:49:30,1711
92f3568c83,2034-12-13 03:12:02,62327
91895a87c7,2034-10-21 14:38:31,5496
e53c9543bc,2033-12-29 18:17:22,8348
3e96d91593,2034-08-30 09:21:47,35971
6ea8e78289,2034-01-29 00:18:52,3079
ecf80ff38c,2034-03-29 04:31:13,386
771205712b,2034-11-22 17:10:02,43732
c34200262a,2034-06-24 03:29:05,11338
120fcde6bb,2033-01-31 17:09:27,126019
345149e806,2034-12-03 03:52:59,5193
e73fb0b2c4,2033-03-06 20:27:42,3544
207cc1c4a7,2034-10-01 19:32:54,6138
840b15b900,2034-10-14 18:16:58,4270
64a4b88755,2033-07-24 02:46:02,3189
53b3fbeae2,2034-01-24 02:14:22,6105
b0f8785ddf,2034-11-29 19:16:18,2690
bdf1d16247,2034-10-31 20:22:07,4288
ac4f45133d,2034-07-27 00:18:00,1522
96b4f6cbac,2034-05-27 22:47:05,8632
7e5d56439b,2034-06-02 02:15:08,3594
16acd8f383,2034-12-11 21:31:53,1384
4602c1bae2,2034-05-25 20:16:35,8437
644f4b8914,2033-11-07 10:29:14,11478
4ec0b84264,2034-03-21 18:08:37,4662
1d0aec6e43,2034-09-07 01:32:09,4618
33285883bc,2033-02-16 15:48:52,881
8500a656be,2034-12-14 15:31:48,2915
592f83609e,2034-07-02 03:24:42,5271
8905c0d588,2034-11-26 17:21:30,14996
ccd300f36f,2034-04-14 23:25:21,49800
fd30f4a268,2034-08-13 11:51:49,22830
dd9446c938,2033-03-29 08:24:30,106625
644f4b8914,2034-10-11 12:50:51,11003
ee57011cd9,2034-01-16 01:10:50,8059
c601286440,2034-07-08 13:38:42,2772
2129c73af1,2034-02-15 01:38:02,33528
c9fdb196a8,2034-03-31 11:59:24,1265
4ec0b84264,2034-02-12 02:45:38,2694
55e9af1cde,2033-10-06 00:04:50,2998
0abf34ad85,2034-04-29 00:19:44,45958
2a8bfb6cd8,2034-04-14 01:09:39,2322
9d1b72571f,2033-09-07 20:14:54,8074
94460d6da6,2034-09-18 16:34:06,9959
8d20721d59,2034-11-02 00:05:58,2034
4c3cd285c5,2034-02-14 19:06:52,10989
4c88e761da,2034-08-10 21:33:39,6114
31cb4b7889,2034-07-21 02:14:46,6648
0f5f24dba3,2034-08-09 15:06:37,4579
aff06c8624,2034-01-09 14:41:41,57626
4291a5d89f,2034-11-13 10:33:17,6450
44ee3ec72c,2034-10-21 03:31:03,36237
a036580e79,2034-06-27 09:20:39,13068
3fa0f069f9,2034-10-10 02:59:47,3190
2f56fb05ee,2034-08-31 18:50:41,2244
4367df3b1e,2033-06-02 03:34:10,426
82897075ed,2034-09-16 05:27:33,29358
207cc1c4a7,2034-09-04 22:45:53,6300
6032e301e1,2034-04-20 23:48:05,2093
da8c79288c,2034-02-03 23:53:48,4726
33f36f4685,2033-08-06 07:27:52,12564
1e59e29ddb,2034-07-04 13:36:36,7753
b3070c1730,2033-08-05 23:15:05,14976
89e2d29885,2033-05-11 03:31:30,706
16445475fa,2034-08-31 04:18:32,9961
3148119aeb,2034-09-02 13:09:14,116625
1e26f9d71a,2034-08-15 12:45:22,2946
b0276c5ff2,2034-10-20 22:03:29,4690
da46cb743d,2034-10-06 13:17:05,68678
3bdf3420f2,2034-11-18 19:53:41,3462
d0f8b06e47,2034-11-30 02:52:35,6230
e9a4959922,2033-03-14 23:50:00,11962
51fa990c7b,2034-10-08 00:52:40,2779
d522d0a678,2033-08-13 00:50:49,947
732ba763bc,2034-03-31 03:44:50,35421
73354d2bbb,2034-04-13 23:24:33,7164
4647d230cc,2033-11-08 14:51:50,11702
1efd59ec8b,2034-05-17 20:51:41,25093
e0f6d8d315,2034-10-06 22:10:43,5561
c47421c18f,2034-04-20 17:00:28,134536
6aecef7448,2034-11-05 18:32:10,42292
4580767208,2034-07-22 14:53:10,3285
80acb5d32c,2034-07-02 13:35:54,8966
b3d2bb553a,2034-07-27 15:29:36,11678
1ddaea9838,2034-05-13 07:58:33,1736
005e8bb6fb,2034-06-08 16:15:16,17792
1320577348,2034-12-24 20:35:16,7555
a1a174f1d4,2034-07-06 02:42:11,3516
c809a3649a,2033-11-22 12:03:46,151718
80649e9ceb,2034-07-13 22:16:11,9845
856e044726,2034-06-19 17:31:25,168195
49dbe71c0f,2034-08-18 19:24:36,13968
d2856a281f,2033-12-23 20:45:54,8554
756e9a03ce,2034-07-18 10:05:20,9807
8303974cac,2034-07-11 21:12:45,6745
062dd85911,2034-08-01 17:11:30,8563
ccccff7bc7,2034-03-21 09:04:35,4260
4266d8918f,2033-01-07 13:33:29,10859
79e4b93309,2033-12-01 16:24:03,2756
9503846f58,2034-03-10 23:07:52,2013
44ee3ec72c,2034-10-21 03:16:16,47841
d2d2fa2608,2034-09-11 22:24:19,2145868
000f8c3297,2034-04-12 11:17:13,3826
91b792ef2d,2033-12-17 01:13:59,9976
93711f0256,2034-12-09 18:57:32,16578
0975222194,2033-10-28 17:15:13,1724
3f4ce9bc11,2034-09-21 01:05:57,12234
f0474b62c7,2033-07-20 00:00:14,46861
df5aeab94d,2034-12-19 02:03:53,4117
25334a3e5f,2033-05-01 17:44:13,3106
4148bc2090,2033-12-14 13:58:37,4883
799f09692b,2034-12-19 05:01:47,17056
4e08686157,2034-10-13 01:27:33,7026
ea5648b199,2034-05-30 06:20:59,12534
b1ce791e42,2034-08-07 17:15:37,2092
5608f200cf,2034-02-16 03:35:36,820
f48338243b,2034-11-21 19:01:38,4758
89e2d29885,2033-08-30 23:01:29,584
5608f200cf,2034-11-08 19:09:49,874
039c624709,2033-11-17 18:23:18,4919
c5b09bf41e,2034-09-27 16:57:20,48190
ceff57a4ce,2033-08-13 03:27:15,3461
931ef07be2,2033-04-19 02:17:03,7783
9b866c22ff,2034-10-08 08:42:54,3015
dfb1f143d8,2034-02-14 01:46:51,794
230a33cd7f,2034-01-29 21:10:48,5365
c80dfa648c,2033-10-04 02:04:18,37406
aa02deabf9,2033-08-13 15:13:23,3174
c809a3649a,2034-03-13 04:53:41,21668
6c31647cc3,2034-05-09 09:29:28,6286
5608f200cf,2034-08-03 03:15:41,815
2d5c822138,2034-06-23 17:26:09,6349
ce54c1ba8f,2033-09-13 12:55:50,103746
ded17864fa,2034-01-03 04:41:04,2956
4702cc900a,2034-08-26 15:58:34,10497
8316d97627,2033-12-22 01:41:29,29686
a71956cc3e,2034-12-21 15:26:34,17427
ffb94e1865,2034-08-15 22:48:53,5838
80649e9ceb,2034-03-09 00:57:12,18866
faac2e6c7b,2034-10-07 23:40:47,4066
4e9d62f328,2034-12-11 18:31:24,35757
2ddc05f489,2034-01-10 20:52:42,9473
d5bc2a0791,2034-05-12 01:19:19,3145
bcef097ef1,2034-08-16 19:06:21,5036
f5dc41bf21,2034-08-01 06:50:47,33455
c4d9e6e8a2,2034-06-17 02:17:29,7158
715f83ef83,2034-08-16 20:41:20,315421
eff0a1ef00,2034-12-27 14:53:11,4765
e73fb0b2c4,2034-02-26 22:04:55,2266
06fe79e266,2034-11-08 17:41:59,1935
b9730c51b9,2034-12-17 02:14:59,5077
71c244bd28,2034-03-16 15:19:48,9167
2017052482,2034-07-29 22:32:11,1882
33285883bc,2034-11-04 12:53:42,2488
e24f3f86d4,2034-09-22 12:46:50,949
2380e56c8c,2034-02-22 00:39:31,30566
