parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12075749,1.0,,,3.0,4.0,,8.0,3.0,,,2577.0,2577.0,,,,,6037.0,,3.0,,,,2.0,34180939.0,-118202985.0,8991.0,1.0,,,,1.0,0101,261.0,GLR1RY,60373009.011005,45457.0,3101.0,273633.0,96325.0,0.0,,,,1.0,,,1968.0,,,327121.0,883228.0,2016.0,556107.0,9729.22,,,60373009011005.0
14153485,,,,1.0,3.0,,,1.0,,,1582.0,1582.0,,,,,6059.0,,1.0,1.0,360.0,,,33934897.0,-117927632.0,6148.0,,,,,,122,261.0,,60590014.021008,18874.0,1286.0,,96186.0,6.0,,,,,,,1957.0,1.0,,83451.0,292760.0,2016.0,209309.0,3530.14,,,60590014021008.0
11442567,1.0,,,2.0,3.0,,8.0,2.0,,,1276.0,,,1276.0,,,6037.0,,2.0,,,,2.0,33882425.0,-118356036.0,5201.0,,,,,,0200,246.0,LNR2YY,60376040.012006,46178.0,3101.0,,96111.0,0.0,,,,,,,2002.0,,,154151.0,353572.0,2016.0,199421.0,4574.72,,,60376040012006.0
11922099,1.0,,,3.0,3.0,,8.0,3.0,,,2343.0,2343.0,,,,,6037.0,,3.0,,,,2.0,34139363.0,-118074267.0,11060.0,,,,,,0100,261.0,LCR105,60374631.023009,,3101.0,,96295.0,0.0,,,,1.0,,,1941.0,,,183879.0,411467.0,2016.0,227588.0,4979.95,,,60374631023009.0
13978514,,,,2.5,4.0,,,2.5,,,2710.0,2710.0,,,,,6059.0,1.0,2.0,2.0,612.0,,,33699077.0,-117978027.0,6600.0,,,,,,122,261.0,,60590992.313003,8384.0,1286.0,,97008.0,9.0,,1.0,,,,,1971.0,2.0,,191216.0,488166.0,2016.0,296950.0,5520.7,,,60590992313003.0
14694694,,,,1.0,1.0,,,1.0,,,676.0,676.0,,,,,6059.0,,1.0,1.0,0.0,,,33700800.0,-117882000.0,,,,,,,34,266.0,,60590740.061001,47568.0,1286.0,268482.0,97007.0,0.0,,,,,,,1970.0,,,48186.0,165162.0,2016.0,116976.0,2105.8,,,60590740061001.0
17232927,,,,3.0,4.0,,,3.0,,1408.0,2568.0,2568.0,,,1408.0,,6111.0,1.0,3.0,2.0,662.0,,,34290474.0,-118725253.0,8752.0,,,,,,1111,261.0,,61110085.003081,27110.0,2061.0,,97116.0,8.0,,,,,,,1985.0,2.0,,272533.0,454217.0,2016.0,181684.0,7227.46,,,61110085003081.0
14083800,,,,2.0,3.0,,,2.0,,,1790.0,1790.0,,,,,6059.0,,2.0,2.0,418.0,,,33753062.0,-118028727.0,6200.0,,,,,,122,261.0,,60590996.031059,25218.0,1286.0,,96965.0,7.0,,,,,,,1963.0,1.0,,78269.0,640000.0,2016.0,561731.0,7403.5,,,60590996031059.0
12984311,1.0,,,3.0,3.0,,6.0,3.0,,,1294.0,1294.0,,,,,6037.0,,3.0,,,,2.0,34074600.0,-118008000.0,35229.0,,,,,,010C,266.0,EMR3*,60374333.062002,51861.0,3101.0,,96479.0,0.0,,,,1.0,,,1980.0,,,85000.0,294000.0,2016.0,209000.0,3961.66,,,60374333062002.0
10917452,,,,2.0,3.0,,6.0,2.0,,,1886.0,1886.0,,,,,6037.0,,2.0,,,,2.0,34137510.0,-118406340.0,13080.0,1.0,,,,1.0,0101,261.0,LAR1,60371439.011,12447.0,3101.0,47880.0,96449.0,0.0,,,,1.0,,,1950.0,,,125775.0,182498.0,2016.0,56723.0,2378.5,,,60371439011000.0
12744973,,,,1.0,2.0,,4.0,1.0,,,1218.0,1218.0,,,,,6037.0,,1.0,,,,7.0,33911159.0,-118106356.0,6477.0,,,,,,0100,261.0,NOR1*,60375519.00102,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1951.0,,,57216.0,125832.0,2016.0,68616.0,1842.33,,,60375519001020.0
10803982,1.0,,,2.0,2.0,,8.0,2.0,,,1029.0,1029.0,,,,,6037.0,,2.0,,,,2.0,34167800.0,-118524000.0,60951.0,1.0,,,,1.0,010E,266.0,LAR3,60371395.032,12447.0,3101.0,51906.0,96349.0,0.0,,,,1.0,,,1971.0,,,118729.0,196290.0,2016.0,77561.0,2427.26,,,60371395032000.0
11821263,,,,1.0,2.0,,4.0,1.0,,,1241.0,1241.0,,,,,6037.0,,1.0,,,,7.0,34056937.0,-118175251.0,3733.0,,,,,,0100,261.0,LCR3*,60375306.01101,17882.0,3101.0,,96044.0,0.0,,,,1.0,,,1937.0,,,92897.0,239858.0,2016.0,146961.0,3341.22,,,60375306011010.0
11210912,1.0,,,2.0,3.0,,6.0,2.0,,,1270.0,1270.0,,,,,6037.0,,2.0,,,,2.0,34569230.0,-118037607.0,7277.0,,,,,,0100,261.0,PDR1*,60379107.132007,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,1987.0,,,144974.0,181217.0,2016.0,36243.0,2919.35,,,60379107132007.0
11053675,,,,2.0,3.0,,8.0,2.0,,,1726.0,1726.0,,,,,6037.0,,2.0,,,,2.0,34231720.0,-118479158.0,8318.0,,,,,,0100,261.0,LARS,60371174.042002,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1965.0,,,56933.0,74304.0,2016.0,17371.0,1128.32,,,60371174042002.0
11862845,,,,1.0,4.0,,5.0,1.0,,,1130.0,1130.0,,,,,6037.0,,1.0,,,,7.0,34053626.0,-118093453.0,6276.0,,,,,,0100,261.0,LCRA05,60374825.213003,54212.0,3101.0,,96510.0,0.0,,,,1.0,,,1928.0,,,80688.0,403446.0,2016.0,322758.0,4891.46,,,60374825213003.0
10861790,1.0,,,6.0,4.0,,10.0,6.0,,,8554.0,8554.0,,,,,6037.0,,6.0,,,,2.0,34134581.0,-118434257.0,22526.0,1.0,,,,1.0,0101,261.0,LARE15,60371417.002,12447.0,3101.0,27080.0,96086.0,0.0,,,,1.0,,,2000.0,,,3057949.0,3993396.0,2016.0,935447.0,48102.22,,,60371417002000.0
11297948,1.0,,,3.0,4.0,,8.0,3.0,,,1889.0,1889.0,,,,,6037.0,,3.0,,,,2.0,34683386.0,-118107741.0,8123.0,,,,,,0100,261.0,LRRA7500*,60379005.05102,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1991.0,,,173600.0,217000.0,2016.0,43400.0,3369.35,,,60379005051020.0
11655460,,,,2.0,3.0,,7.0,2.0,,,1676.0,1676.0,,,,,6037.0,,2.0,,,,2.0,34107182.0,-118403973.0,19931.0,1.0,,,,1.0,0101,261.0,LARE15,60372611.012014,12447.0,3101.0,113749.0,96086.0,0.0,,,,1.0,,,1959.0,,,151678.0,699528.0,2016.0,547850.0,8634.25,,,60372611012014.0
10877222,,,,1.0,3.0,,4.0,1.0,,,1107.0,1107.0,,,,,6037.0,,1.0,,,,7.0,34210814.0,-118371280.0,6499.0,,,,,,0100,261.0,LAR1,60371221.201009,12447.0,3101.0,41131.0,96375.0,0.0,,,,1.0,,,1948.0,,,91228.0,184439.0,2016.0,93211.0,2404.83,,,60371221201009.0
12831077,1.0,,,2.0,3.0,,7.0,2.0,,,2341.0,2341.0,,,,,6037.0,,2.0,,,,2.0,33946631.0,-117966349.0,10969.0,,,,,,0100,261.0,WHR110000*,60375002.011032,18875.0,3101.0,,96171.0,0.0,,,,1.0,,,1959.0,,,161614.0,808080.0,2016.0,646466.0,9217.23,,,60375002011032.0
11974597,,,,3.0,3.0,,8.0,3.0,,,2255.0,2255.0,,,,,6037.0,,3.0,,,,2.0,34130390.0,-118195006.0,9743.0,,,,,,0100,261.0,LAR1,60371832.222002,12447.0,3101.0,114808.0,96022.0,0.0,,,,1.0,,,1980.0,,,207109.0,551322.0,2016.0,344213.0,6780.22,,,60371832222002.0
11100705,1.0,,,3.0,4.0,,8.0,3.0,,,2108.0,2108.0,,,,,6037.0,,3.0,,,,2.0,34220767.0,-118550853.0,5433.0,,,,,,0100,261.0,LAR1,60371153.021017,12447.0,3101.0,33183.0,96354.0,0.0,,,,1.0,,,1978.0,,,146173.0,243560.0,2016.0,97387.0,6717.68,,,60371153021017.0
12680795,,,,3.0,5.0,,7.0,3.0,,,3196.0,3196.0,,,,,6037.0,,3.0,,,,2.0,33819713.0,-118366949.0,8680.0,,,,,,0100,261.0,TORR-LO,60376512.015013,54722.0,3101.0,416967.0,96163.0,0.0,,,,1.0,,,1949.0,,,616331.0,1125485.0,2016.0,509154.0,12814.43,,,60376512015013.0
13065168,1.0,,,4.0,4.0,,8.0,4.0,,,2671.0,2671.0,,,,,6037.0,,4.0,,,,2.0,34037903.0,-117801515.0,8276.0,,,,,,0100,261.0,LCR18000*,60374033.161015,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1969.0,,,298930.0,369031.0,2016.0,70101.0,4759.83,,,60374033161015.0
12997877,,,,1.0,3.0,,4.0,1.0,,,1063.0,1063.0,,,,,6037.0,,1.0,,,,7.0,34103781.0,-118017407.0,5137.0,,,,,,0100,261.0,LCR105,60374315.024005,50749.0,3101.0,,96267.0,0.0,,,,1.0,,,1950.0,,,112554.0,249804.0,2016.0,137250.0,3428.06,,,60374315024005.0
12629876,,,,2.0,2.0,,5.0,2.0,,,1320.0,,,1320.0,,,6037.0,,2.0,,,,,33774228.0,-118264427.0,4822.0,,,,,,0200,246.0,LARD1.5,60372948.302007,12447.0,3101.0,48516.0,96228.0,0.0,,,,2.0,,,1928.0,,,82775.0,169748.0,2016.0,86973.0,2132.13,,,60372948302007.0
11487876,,,,3.0,3.0,,8.0,3.0,,,1433.0,1433.0,,,,,6037.0,,3.0,,,,2.0,33873600.0,-118365000.0,13789.0,,,,,,010C,266.0,RBR-3,60376205.213005,33612.0,3101.0,,96124.0,0.0,,,,1.0,,,1984.0,,,143008.0,358145.0,2016.0,215137.0,4408.7,,,60376205213005.0
11969054,1.0,,,3.0,3.0,,4.0,3.0,,,2108.0,2108.0,,,,,6037.0,,3.0,,,,2.0,34126076.0,-118226237.0,5364.0,,,,,,0100,261.0,LAR1,60371861.00301,12447.0,3101.0,114808.0,96046.0,0.0,,,,1.0,,,2014.0,,,299000.0,699000.0,2015.0,400000.0,,,,60371861003010.0
12751225,,,,2.0,4.0,,6.0,2.0,,,1277.0,1277.0,,,,,6037.0,,2.0,,,,2.0,33895478.0,-117996905.0,6361.0,,,,,,0100,261.0,LMR1*,60375038.013003,5465.0,3101.0,,96190.0,0.0,,,,1.0,,,1958.0,,,125653.0,324929.0,2016.0,199276.0,4268.88,,,60375038013003.0
11459288,,,,2.0,3.0,,6.0,2.0,,,1472.0,1472.0,,,,,6037.0,,2.0,,,,7.0,33969834.0,-118403539.0,7783.0,,,,,,0100,261.0,LAR1,60372770.005006,12447.0,3101.0,7877.0,96026.0,0.0,,,,1.0,,,1951.0,,,97623.0,395804.0,2016.0,298181.0,4852.6,,,60372770005006.0
12935495,,,,3.0,3.0,,8.0,3.0,,,1664.0,1664.0,,,,,6037.0,,3.0,,,,2.0,34075495.0,-117876264.0,9142.0,,,,,,0100,261.0,CVR110,60374036.001003,24245.0,3101.0,,96474.0,0.0,,,,1.0,,,1962.0,,,132879.0,204189.0,2016.0,71310.0,2709.37,,,60374036001003.0
11705838,,,,3.0,5.0,,5.0,3.0,,,1948.0,,,1948.0,,,6037.0,,3.0,,,,,34002431.0,-118285475.0,6007.0,,,,,,0200,246.0,LARD2,60372321.203001,12447.0,3101.0,118208.0,96018.0,0.0,,,,2.0,,,1911.0,,,84652.0,158855.0,2016.0,74203.0,2109.61,,,60372321203001.0
14599000,,,,3.0,4.0,,,3.0,,,2458.0,2458.0,,,,,6059.0,,3.0,2.0,0.0,,,33705820.0,-117723703.0,,,,,,,1,266.0,,60590524.26207,,1286.0,,96952.0,0.0,,,,,,,2012.0,,,397486.0,658826.0,2016.0,261340.0,10287.42,,,
14019257,,,,2.0,3.0,,,2.0,,,1790.0,1790.0,,,,,6059.0,,2.0,2.0,430.0,,,33686104.0,-117928081.0,6120.0,,,,,,122,261.0,,60590638.062003,38032.0,1286.0,,96958.0,7.0,,,,,,,1961.0,3.0,,86782.0,771590.0,2016.0,684808.0,8750.58,,,60590638062003.0
12505185,,,,11.0,11.0,,6.0,11.0,,,3307.0,,,3307.0,,,6037.0,,11.0,,,,,33801400.0,-118184000.0,6579.0,,,,,,0400,248.0,LBR3T,60375732.011007,46298.0,3101.0,275067.0,96240.0,0.0,,,,4.0,,,1991.0,,,394804.0,544918.0,2016.0,150114.0,6837.35,,,60375732011007.0
11489504,,,,3.0,2.0,,7.0,3.0,,,1409.0,1409.0,,,,,6037.0,,3.0,,,,2.0,33874100.0,-118379000.0,14999.0,,,,,,010C,266.0,RBR4*,60376205.221003,33612.0,3101.0,,96124.0,0.0,,,,1.0,,,1980.0,,,219666.0,303131.0,2016.0,83465.0,3713.47,,,60376205221003.0
14401828,,,,1.0,2.0,,,1.0,,,845.0,,,,,845.0,6059.0,,1.0,,,,,33538095.0,-117775300.0,3914.0,,,,,,122,261.0,,60590626.053022,52842.0,1286.0,,96969.0,4.0,,,,,,,1940.0,2.0,,208047.0,1144258.0,2016.0,936211.0,13114.04,,,60590626053022.0
13896758,,,,3.0,3.0,,,3.0,,,2711.0,2711.0,,,,,6059.0,,3.0,2.0,462.0,,,33495200.0,-117736417.0,7490.0,,,,,,122,261.0,,60590423.053006,52842.0,1286.0,,96969.0,8.0,,,,,,,1974.0,2.0,,277692.0,1063237.0,2016.0,785545.0,12494.24,,,60590423053006.0
12101188,1.0,,,3.0,2.0,,8.0,3.0,,,1041.0,1041.0,,,,,6037.0,,3.0,,,,2.0,34130800.0,-118145000.0,31820.0,1.0,,,,1.0,010C,266.0,PSR3,60374640.00502,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1984.0,,,203050.0,588845.0,2016.0,385795.0,6819.25,,,60374640005020.0
11554431,,,,2.0,3.0,,8.0,2.0,,,1645.0,1645.0,,,,,6037.0,,2.0,,,,7.0,34017975.0,-118431889.0,7605.0,,,,,,0100,261.0,LAR1,60372716.003004,12447.0,3101.0,116415.0,96047.0,0.0,,,,1.0,,,1947.0,,,52370.0,115309.0,2016.0,62939.0,1520.49,,,60372716003004.0
11961126,,,,3.0,6.0,,5.0,3.0,,,2539.0,,,2539.0,,,6037.0,,3.0,,,,7.0,34120701.0,-118241870.0,12433.0,,,,,,0300,247.0,LARD2,60371863.012,12447.0,3101.0,273825.0,96046.0,0.0,,,,3.0,,,1927.0,,,116327.0,304295.0,2016.0,187968.0,3872.71,,,60371863012000.0
12580480,,,,2.0,2.0,,4.0,2.0,,,700.0,700.0,,,,,6037.0,,2.0,,,,7.0,33814700.0,-118267000.0,444086.0,,,,,,010E,266.0,CARM12U&D*,60375437.022007,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,1944.0,,,38000.0,190000.0,2016.0,152000.0,2594.09,,,60375437022015.0
12671943,,,,3.0,4.0,,6.0,3.0,,,1950.0,1950.0,,,,,6037.0,,3.0,,,,2.0,33832557.0,-118370842.0,6271.0,,,,,,0100,261.0,TORR-LO,60376507.025005,54722.0,3101.0,416331.0,96161.0,0.0,,,,1.0,,,1955.0,,,168377.0,841901.0,2016.0,673524.0,9596.6,,,60376507025005.0
10932386,1.0,,,3.0,3.0,,9.0,3.0,,,2725.0,2725.0,,,,,6037.0,,3.0,,,,2.0,34144858.0,-118364552.0,13692.0,1.0,,,,1.0,0101,261.0,LAR1,60371436.031,12447.0,3101.0,47880.0,96447.0,0.0,,,,1.0,,,1941.0,,,323964.0,566308.0,2016.0,242344.0,6924.24,,,60371436031000.0
10763163,1.0,,,2.0,3.0,,7.0,2.0,,,1676.0,1676.0,,,,,6037.0,,2.0,,,,2.0,34212430.0,-118539259.0,7601.0,,,,,,0100,261.0,LARS,60371310.102018,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,1979.0,,,128405.0,427674.0,2016.0,299269.0,5262.78,,,60371310102018.0
14708576,,,,2.0,2.0,,,2.0,,,929.0,929.0,,,,,6059.0,,2.0,1.0,0.0,,,33869800.0,-117862000.0,,,,,,,34,266.0,,60590117.161007,26531.0,1286.0,,97068.0,0.0,,,,,,,1972.0,,,62364.0,147203.0,2016.0,84839.0,1865.92,,,60590117161007.0
17238551,,,,2.0,3.0,,,2.0,,1434.0,1434.0,1434.0,,,1434.0,,6111.0,1.0,2.0,2.0,560.0,,,34294051.0,-118705398.0,8000.0,1.0,648.0,,,1.0,1111,261.0,,61110084.023007,27110.0,2061.0,,97116.0,6.0,,,,,,,1964.0,1.0,,164648.0,471165.0,2016.0,306517.0,5508.44,,,61110084023007.0
12439533,,,,2.0,3.0,,6.0,2.0,,,1592.0,1592.0,,,,,6037.0,,2.0,,,,2.0,33816920.0,-118091330.0,5944.0,1.0,,,,1.0,0101,261.0,LBPD11,60375740.001,46298.0,3101.0,416320.0,96242.0,0.0,,,,1.0,,,1953.0,,,164000.0,820000.0,2016.0,656000.0,9762.23,,,60375740001000.0
14526243,,,,0.0,0.0,,,,,,,,,,,,6059.0,,,,,,,33740364.0,-117839991.0,,,,,,,0,263.0,,60590744.072013,27491.0,1286.0,,97016.0,0.0,,,,,,,,,,41877.0,41877.0,2016.0,,429.52,,,60590744072013.0
11887953,,,,2.0,2.0,,6.0,2.0,,,1165.0,1165.0,,,,,6037.0,,2.0,,,,7.0,34137400.0,-118130000.0,34049.0,,,,,,010G,261.0,PSR4,60374635.003014,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1954.0,,,132430.0,220716.0,2016.0,88286.0,2661.48,,,60374635003014.0
12301210,,,,1.0,3.0,,4.0,1.0,,,1276.0,1276.0,,,,,6037.0,,1.0,,,,7.0,33949558.0,-118222425.0,5377.0,,,,,,0100,261.0,SGR3YY,60375356.042003,47762.0,3101.0,,96125.0,0.0,,,,1.0,,,1946.0,,,73540.0,148400.0,2016.0,74860.0,2101.87,,,60375356042003.0
11385186,,,,2.0,3.0,,5.0,2.0,,,1452.0,,,1452.0,,,6037.0,,2.0,,,,7.0,34687062.0,-117970002.0,208990.0,,,,,,0200,246.0,LCA11*,60379002.011188,5534.0,3101.0,,97318.0,0.0,,,,2.0,,,1954.0,,,33800.0,50153.0,2016.0,16353.0,828.78,,,60379002011188.0
13856969,,,,2.0,3.0,,,2.0,,,1139.0,1139.0,,,,,6059.0,,2.0,1.0,390.0,,,33934691.0,-117939349.0,6278.0,,,,,,122,261.0,,60590012.021006,18874.0,1286.0,,96186.0,5.0,,,,,,,1959.0,1.0,,30124.0,51389.0,2016.0,21265.0,828.54,,,60590012021006.0
13925763,,,,4.0,4.0,,,4.0,,,3443.0,3443.0,,,,,6059.0,,4.0,2.0,420.0,True,,33784051.0,-118077983.0,7920.0,1.0,,,1.0,,122,261.0,,60591100.083007,46314.0,1286.0,,96218.0,5.0,,,,,,,1998.0,1.0,,500467.0,1411891.0,2016.0,911424.0,15891.58,,,60591100083007.0
11457369,,,,2.0,2.0,,6.0,2.0,,,1394.0,1394.0,,,,,6037.0,,2.0,,,,7.0,33966098.0,-118388850.0,6080.0,,,,,,0100,261.0,LAR1,60372760.005002,12447.0,3101.0,7877.0,96026.0,0.0,,,,1.0,,,1947.0,,,124288.0,598999.0,2016.0,474711.0,7332.64,,,60372760005002.0
14266311,,,,2.0,4.0,,,2.0,,,1740.0,1740.0,,,,,6059.0,1.0,2.0,2.0,506.0,,,33693421.0,-117901960.0,6000.0,,,,,,122,261.0,,60590639.07201,38032.0,1286.0,,96958.0,8.0,,,,,,,1969.0,1.0,,114811.0,296690.0,2016.0,181879.0,3692.76,,,60590639072010.0
17133088,,,,2.0,3.0,,,2.0,,1255.0,1754.0,1754.0,,,1255.0,,6111.0,1.0,2.0,2.0,484.0,,,34228333.0,-119057913.0,8050.0,,,,,,1111,261.0,,61110055.032009,51239.0,2061.0,,97089.0,7.0,,,,,111.0,,1962.0,1.0,,69822.0,88436.0,2016.0,18614.0,955.86,,,61110055032009.0
12627362,,,,1.0,3.0,,5.0,1.0,,,808.0,808.0,,,,,6037.0,,1.0,,,,7.0,33788553.0,-118269890.0,3261.0,,,,,,0100,261.0,LAR1,60372945.101009,12447.0,3101.0,48516.0,96228.0,0.0,,,,1.0,,,1924.0,,,122558.0,249696.0,2016.0,127138.0,3044.2,,,60372945101009.0
12559623,1.0,,,1.0,1.0,,6.0,1.0,,,570.0,570.0,,,,,6037.0,,1.0,,,,2.0,33773700.0,-118193000.0,,1.0,,,,1.0,010E,266.0,LBPD30,60375759.021008,46298.0,3101.0,273486.0,96236.0,0.0,,,,1.0,,,1987.0,,,180714.0,233507.0,2016.0,52793.0,2958.84,,,60375759021008.0
11432724,,,,3.0,6.0,,3.0,3.0,,,2688.0,,,2688.0,,,6037.0,,3.0,,,,,33882774.0,-118309096.0,7970.0,,,,,,0300,247.0,GAR2,60376033.011013,45398.0,3101.0,,96104.0,0.0,,,,3.0,,,1947.0,,,202449.0,403942.0,2016.0,201493.0,5166.4,,,60376033011013.0
11462932,,,,4.0,5.0,,8.0,4.0,,,2669.0,2669.0,,,,,6037.0,,4.0,,,,2.0,33961423.0,-118420625.0,5000.0,1.0,,,,1.0,0104,261.0,LAR1,60372766.01201,12447.0,3101.0,7877.0,96026.0,0.0,,,,1.0,,,1947.0,,,232682.0,455046.0,2016.0,222364.0,5526.42,,,60372766012010.0
12789595,1.0,,,4.0,3.0,,7.0,4.0,,,2533.0,2533.0,,,,,6037.0,,4.0,,,,2.0,33963878.0,-118015547.0,10119.0,1.0,,,,1.0,0101,261.0,WHR110000*,60375017.001002,14634.0,3101.0,,96170.0,0.0,,,,1.0,,,1955.0,,,221794.0,414642.0,2016.0,192848.0,5122.01,,,60375017001002.0
17226807,,,,2.0,3.0,,,2.0,,1051.0,1051.0,1051.0,,,1051.0,,6111.0,,2.0,2.0,0.0,,,34281412.0,-118729052.0,1225.0,,,,,,1128,265.0,,61110082.021003,27110.0,2061.0,,97116.0,6.0,,,,,,,1974.0,1.0,,103047.0,294421.0,2016.0,191374.0,3475.8,,,61110082021003.0
12430017,1.0,,,3.0,5.0,,6.0,3.0,,,2604.0,2604.0,,,,,6037.0,,3.0,,,,2.0,33842281.0,-118101015.0,5100.0,1.0,,,,1.0,0101,261.0,LKR1YY,60375710.006,12292.0,3101.0,,96213.0,0.0,,,,1.0,,,1950.0,,,237274.0,392917.0,2016.0,155643.0,4939.49,,,60375710006000.0
12229071,,,,2.0,4.0,,6.0,2.0,,,1350.0,1350.0,,,,,6037.0,,2.0,,,,2.0,33942826.0,-118239014.0,6359.0,,,,,,0100,261.0,LAR1,60372427.001,12447.0,3101.0,118849.0,95983.0,0.0,,,,1.0,,,1974.0,,,95300.0,176790.0,2016.0,81490.0,2404.2,,,60372427001000.0
10785195,,,,2.0,5.0,,6.0,2.0,,,1442.0,1442.0,,,,,6037.0,,2.0,,,,7.0,34195014.0,-118552950.0,6599.0,,,,,,0100,261.0,LAR1,60371330.001002,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,1951.0,,,75522.0,163701.0,2016.0,88179.0,2014.5,,,60371330001002.0
11578253,1.0,,,3.0,2.0,,7.0,3.0,,,1629.0,1629.0,,,,,6037.0,,3.0,,,,2.0,34033700.0,-118491000.0,7517.0,,,,,,010C,266.0,SMR2*,60377012.022001,26964.0,3101.0,,96150.0,0.0,,,,1.0,,,1981.0,,,206302.0,877773.0,2016.0,671471.0,10426.97,,,60377012022001.0
11864144,,,,2.0,3.0,,4.0,2.0,,,1560.0,1560.0,,,,,6037.0,,2.0,,,,7.0,34070760.0,-118103796.0,9022.0,,,,,,0100,261.0,RMR2YY,60374823.031003,54212.0,3101.0,,96510.0,0.0,,,,1.0,,,1922.0,,,36005.0,54409.0,2016.0,18404.0,943.4,,,60374823031003.0
11598845,1.0,,,2.0,4.0,,7.0,2.0,,,2200.0,2200.0,,,,,6037.0,,2.0,,,,2.0,34043607.0,-118389706.0,6392.0,1.0,,,,1.0,0101,261.0,LAR1,60372695.001005,12447.0,3101.0,403183.0,96015.0,0.0,,,,1.0,,,1947.0,,,290618.0,1220195.0,2016.0,929577.0,14723.25,,,60372695001005.0
10859129,1.0,,,3.0,3.0,,8.0,3.0,,,2231.0,2231.0,,,,,6037.0,,3.0,,,,2.0,34146217.0,-118438235.0,10119.0,,,,,,0100,261.0,LAR1,60371412.023002,12447.0,3101.0,27080.0,96424.0,0.0,,,,1.0,,,1937.0,,,351701.0,920376.0,2016.0,568675.0,11209.83,,,60371412023002.0
12165169,,,,1.0,2.0,,4.0,1.0,,,1056.0,1056.0,,,,,6037.0,,1.0,,,,7.0,34179628.0,-118142235.0,7436.0,,,,,,0100,261.0,PSR6,60374615.021002,47019.0,3101.0,274695.0,96292.0,0.0,,,,1.0,,,1926.0,,,38034.0,69431.0,2016.0,31397.0,1020.32,,,60374615021002.0
12536162,,,,3.0,4.0,,4.0,3.0,,,1758.0,,,1758.0,,,6037.0,,3.0,,,,7.0,33771043.0,-118142306.0,6808.0,,,,,,0200,246.0,LBR1N,60375771.002,46298.0,3101.0,272933.0,96246.0,0.0,,,,2.0,,,1915.0,,,143092.0,362562.0,2016.0,219470.0,4513.14,,,60375771002000.0
11203656,1.0,,,2.0,3.0,,6.0,2.0,,,1359.0,1359.0,,,,,6037.0,,2.0,,,,2.0,34567704.0,-118081345.0,7260.0,,,,,,0100,261.0,PDR17500*,60379106.031016,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,1970.0,,,97662.0,122069.0,2016.0,24407.0,2246.5,,,60379106031016.0
12749635,,,,2.0,3.0,,6.0,2.0,,,1200.0,1200.0,,,,,6037.0,,2.0,,,,2.0,33898382.0,-118027225.0,7204.0,1.0,,,,1.0,0101,261.0,LMR1*,60375039.023008,5465.0,3101.0,,96190.0,0.0,,,,1.0,,,1954.0,,,84836.0,268863.0,2016.0,184027.0,3605.03,,,60375039023008.0
14164795,,,,2.0,4.0,,,2.0,,,1727.0,1727.0,,,,,6059.0,1.0,2.0,2.0,434.0,,,33891556.0,-117805305.0,14025.0,,,,,,122,261.0,,60590218.021005,21412.0,1286.0,,97078.0,7.0,,,,,,,1963.0,1.0,,93917.0,557253.0,2016.0,463336.0,6137.34,,,60590218021005.0
14408103,,,,2.5,3.0,,,2.5,,,3678.0,3678.0,,,,,6059.0,,2.0,2.0,669.0,True,,33523922.0,-117656993.0,42049.0,1.0,,,1.0,,122,261.0,,60590320.611005,33840.0,1286.0,,96985.0,0.0,,1.0,,,,,1969.0,,,389542.0,958553.0,2016.0,569011.0,9987.84,,,60590320611005.0
13084315,,,,1.0,3.0,,4.0,1.0,,,960.0,960.0,,,,,6037.0,,1.0,,,,7.0,34019157.0,-117912024.0,5866.0,,,,,,0100,261.0,LCR106,60374081.382,118217.0,3101.0,,96488.0,0.0,,,,1.0,,,1957.0,,,72486.0,258881.0,2016.0,186395.0,3337.17,,,60374081382000.0
